FID,area
768,252.71325467079532
769,194.8110577617561
770,449.70907885369184
771,357.8754841797196
773,236.8862254748389
779,113.55280787076028
780,2059.0942094207517
782,157.70656822990617
785,1280.6284880299413
-1,0
