FID,area
390,4440.872985860548
391,14385.27651466564
392,4036.5845962588883
393,13048.783970394345
394,15611.491986147015
395,3041.3486113859044
396,8410.265727382486
397,6341.961798875623
398,270.4821812767589
399,509911.1322168583
400,707.0443455246568
401,297004.1912630676
402,225.55957396040333
403,252.7639201907565
404,904.3951182666685
405,2711064.2004233473
406,250483.34772958813
407,14.922987356359604
408,47.94057665702646
409,175.5923692002411
410,1.5336231075181146
411,20.824142344169204
412,68.6970724130232
413,169.477667751592
414,8.708020461551664
415,605.9033964846805
416,6.926868697230516
417,5110.287680629504
418,8319.645508490372
419,3556.639908870243
420,381.2475979170566
421,6.763751421651752
422,104.03049099029604
423,9.70981425533271
424,9.384245000776426
425,321.7198278339352
426,27.351839808924158
427,10.921534029636444
428,5161.114976915238
429,2527.307788611231
430,1400676.2200761186
431,23463.376811636408
432,4602.728516482674
433,1841.9040245800738
434,47.456947902031075
435,443.94750403421216
436,901862.4120323773
437,10519.305367497613
438,5918.665087492494
439,168.21884570686697
440,4656.641996143349
441,341430.2058758384
442,11015.543417782033
443,2410.2878185782074
444,36.68257386494416
445,1367.8607887084336
446,2349.443280725822
447,1098.630553556201
448,1619.1223769000549
449,414.9398610413869
450,1995.6047178715726
451,7277.490446158871
452,42076.035673629216
453,16512.989327462463
454,1883470.3537696935
455,3076.380312585467
456,76874.02972181785
457,1720.3784826951558
458,6082.978835533317
459,33278.886542132765
460,8082.890147160335
461,712529.5828798433
462,33829.44134268945
463,414.75385387099624
464,2268.0811809038883
465,191.74006965158333
466,242.53151414002826
467,2233.6496853038166
468,173.3298352721791
469,4799.275281264741
470,6444.674612797895
471,2680.3650724052113
472,2856.625367847378
473,146.3987557889075
474,482.34794867585066
475,204.62691872567223
476,11331.179349131506
477,235.4176851891816
478,6021.705983662414
479,6955.525486285454
480,6855.39453409452
481,1246.3031176585066
482,3936.548428276788
483,905.6563641017765
484,39.49444499868723
485,3347.759182527551
486,3958.4208054695846
487,26424.724769720142
488,12729.323059055225
489,6514.682347024163
490,6141.199687328812
491,358.102800683713
492,81062.32978630603
493,7346.721463306711
494,15668.605748467073
495,250.6852835977316
496,181.86807836078052
497,202.20217144452138
498,49664.9067315218
499,14147.093277752472
500,6894.597134286831
501,15.590622631114972
502,85.5487519053098
503,4547.460520882052
504,24.76539874307465
505,15.268470695414589
506,27.168937744944316
507,703.0987686366799
508,632.2600006264963
509,435.0861044569741
510,7910.100628850753
511,461.98924366410466
512,181317.0608744431
513,53226.519437594136
514,3764.017703627712
515,425.8438353459489
516,316.28736809205657
517,1320656.8081672238
518,9967.748577414492
519,1159357.830225518
520,16789.36018401014
521,532.6001128174103
522,148.28971049214698
523,281.6784040902537
524,678.9377475622523
525,8061.563933190408
526,8310.5944937623
527,23914.331682469412
528,2205.3612125079208
529,983239.1062231561
530,5310.695022203464
531,234.35524071738558
532,8622.755322778507
533,252.12464939557927
534,20096.502721619883
535,168.4334364866127
536,130.77709477680912
537,198.53910893903216
538,149.00567910645353
539,559.2335171952158
540,377.6447086670578
541,6122.974420727902
542,8585.633719186713
543,8566.182104922855
544,1405.279654425977
545,162.74364005848776
546,21296.47087786084
547,5510.950622838871
548,38.96210046669384
549,4957.764814098145
550,216.7935246684537
551,18100.42464018231
552,374.01120573982274
553,1876.530406765693
554,14619.081173899247
555,204.33623922745022
556,16306.841158433108
558,23882.775459907534
559,691.5264241946395
560,254.05501798787566
561,11111.675628471925
562,4078.2331095291256
563,226587.53096902324
564,220.51613027828355
565,10562.361881449331
566,11050.37374958464
