FID,area
352,1346.9927397576319
353,159.44597796048535
354,1299070.2090869928
355,145.93923923462293
356,528.5208884812581
357,209.1941591148783
358,258956.94853839086
359,534.5872719801462
360,11.764953447535163
364,4749.413320441588
365,12630.719367890873
366,250.7689925063645
367,1368680.4377550047
370,27218.546193406408
371,142290.32591382353
372,1059.6179834832542
373,757.3905831904904
374,768.7144333231713
375,3186.7712011632007
378,5193.9640609893595
379,253.00717212880866
380,274.2116787573313
381,531.2783380416465
382,2129.4131671745754
383,1436.8731083013672
384,316.6929309422798
385,3581.595929821044
386,254.43777000700288
387,699.0705951913562
390,198418.53434494254
394,916.4511504848194
395,934.0054974785043
396,318.6609570518692
397,6981.056931964134
398,104.93974560836989
399,1826.3927321563324
400,356.79857492058846
401,264.09105792075445
402,2094.5948158692377
403,891.9357953896643
404,309.9231189197514
405,0.24286174563366333
406,27.595420423906447
407,2.2386632149465906
408,42.943947226704104
409,7411.313102099455
410,396.79577874858387
411,297.1294793084219
412,14711.870342157152
413,1272.06298569999
414,5294.62697284213
415,6639.32229995416
416,568.3118264860783
417,653729.0661746887
419,8486.76056920388
420,1012.0999045157466
421,120.7501991744274
422,17.87765344083555
423,55.97115794890414
424,8345.311936654134
425,1043.308022701923
426,277.66666155719776
427,3792.1701799285083
428,409.3247258587488
429,2845.7001969452867
430,758.7866788195802
431,9039.59475485399
432,1389.0448859976145
433,2173.7784540798307
434,106021.92524304178
435,4991.602487566763
436,52560.72624712678
437,3795.166591696759
438,4911.938098224252
440,14098.132126766957
441,331.3447962159413
442,26148.182911783842
443,3345.95415760614
444,5199.335010944197
445,6998.374898204706
446,3110.559670858966
447,75.49119581652208
448,227.24945423199324
449,4724.920310797833
450,3145.0619757928944
451,1119.9498052625718
452,1274.1108700521056
453,507.83046471413115
454,11609.399701417162
455,310.1804413504335
456,71.8059415387309
457,6070.059922870295
458,1904.5514009835708
459,8947.990980552158
460,212.28854066230036
461,1247.014206956644
462,113.55762627201236
463,184.01724309989547
464,318.3364952017984
465,2.6919806535786357
466,1794.9913768889173
467,11.405677305005934
468,114.12914943502273
469,140547.03527431563
470,304.2291239507692
471,32.55121360486261
472,69.43007159717897
473,3385.0213316218806
474,5687.285279017152
475,1899.5273845127401
476,2395.2147043107493
477,11.42675678057578
478,705.8285487156814
479,8040.259123929171
480,920.743880347495
481,8131.467082019096
482,192.70629211877736
483,583490.9302184785
484,9562.84682111179
485,4617.759076733962
487,3119.8906977467827
488,6603.625604128727
489,7412.915154786392
490,202.0825022704229
491,675020.8512818369
492,399.3511344720677
493,131.36577350255374
494,158.45441872982198
495,1984.833229658609
496,277933.1782852579
498,3181.8706960278837
499,12547.127836242762
500,872.064731617833
501,401.23282286046367
502,497.1688129541774
503,596.3428228592275
504,10778.163323783145
505,110.63622587608532
506,4982.355033045745
507,457.63138412216824
508,7031.727055768891
509,7570.906616250204
510,3022.09720829833
512,3018.954354203558
513,301.5942387787871
514,3000.1003033946254
515,568317.44712772
516,1493.0517884211413
517,32878.52482889609
518,924.0427075065209
519,121.98869361466257
521,276.8855831542834
522,111.67775353224252
523,551.5137446918403
524,416.54405729157196
525,1969759.1741637078
526,7574.799255621254
527,156.28599096016134
528,309.067494523232
529,728.764358969489
530,4489.000640749686
531,5291.462346657647
532,656613.3569464762
533,1931878.405906526
536,464.3598084775812
537,706.9223890709916
538,1045.2813983783306
539,1981.805138525132
540,28541.19310992377
541,380.00588839571975
542,3924.150653033985
543,4782.719030979057
544,11092.617116342139
545,174.2101255313905
546,17188.217749416865
547,6586.204606557874
548,442.23646044517915
549,480.29361125839876
550,423.96656131033967
551,538.7274863055203
552,1062.235028072623
553,8.190587174232776
554,424.48312080995004
555,220.99922384685144
556,2365.7159404814342
557,4913.691498301234
558,129.93747440503114
559,161.85581700119226
563,281.2436028322908
564,262.59559143206366
565,1011.1169147665134
566,592.5508011049068
568,8785.695387245054
569,95414.90783037871
570,6781.036863029504
571,7082.638000908488
572,4487.041370020779
573,713389.3794310497
574,180.76868549173392
576,296.51607803388566
577,1271.3824803777811
578,277.10925448677375
579,248.55319545415654
580,232.7737099505877
581,10240.324873959213
582,457.96279449615855
583,615.061931681611
584,349.162053546932
585,369.5500712207275
586,427049.92339818954
587,4562.014516512922
588,576.840767834726
589,824.4987271063441
590,746.2911917616764
591,670.0236561145914
592,945.5533996731599
593,363.7371404778496
594,844.7401850245016
595,8214.187595085536
596,8819.60841105652
597,377.18706312820177
601,6001.752488261947
602,49811.85086266143
603,6520.008051728854
605,3699.259008160334
606,915.0445782446436
607,149.05823649415868
609,3949.378925250673
610,259881.86600953285
611,11661.535869565789
612,141.86328388396043
615,21379.25530770839
616,4117.21987722964
617,3933.9185853380604
618,4570.216344147552
619,1329.8648459909004
620,529.9253030616126
621,267.3284577242668
623,264.16288665089667
624,537.4451056647873
625,401.97357761323656
626,816.0868054484903
627,393277.9793972479
628,365.53012042912786
629,456.4267820741164
630,1831.8577128374477
631,0.1590990954399552
632,32.6792769187387
633,40.234283874679114
634,74.13755625158177
635,120.64554274371905
636,0.08162840995210764
637,489.1853973959747
638,600.4372730755931
639,642.4547489397254
640,282.4273669591051
641,462.98809235889746
642,509.70718756777984
643,101.28074518997808
644,349.1227448038901
645,1395.7988850946117
646,332.643236005519
647,473.38817203967363
648,154.18666655294507
649,874.2983129254065
650,261.2260933156339
651,596078.110822763
652,95128.11650623
653,375.90473455395215
654,5081.809369228708
655,52176.40652060045
656,283.67037170329115
657,320.1795719094791
658,297.286239915308
659,215410.86431133642
660,448.710128714712
663,912385.2272486398
664,2070.9331235112763
665,328.1562141188964
666,2337.8930829336737
667,413.8303458335592
668,329.4377134471849
