from_id,to_id,weight
15,625,45.75533762595197
15,630,70.5797948964609
15,896,46.48722323189095
16,17,311.0413410345239
16,129,416.6809165601628
16,130,189.96696384581077
16,648,27.44739324669672
16,649,71.57111215490566
16,650,42.57758481848052
16,651,617.0755385669866
16,821,130.92631386855032
16,881,155.60506932897016
16,882,79.35215976619789
16,883,109.27798798053882
16,894,279.5575973580554
16,902,52.97129664651801
16,921,18.58278677692482
17,821,127.96779507130124
17,825,158.9778669146662
17,884,153.0692315580221
17,901,21.723314912726263
17,902,47.904782645489576
17,984,443.8903979611885
17,993,0.13032469408827352
17,997,40.13311595211132
18,19,302.40812478895646
18,39,729.6175619339875
18,104,514.4103752804567
18,105,850.0441347903018
18,254,317.0153316959748
18,282,874.4410182591744
18,285,249.94080469222354
18,318,1533.750657479872
18,337,29.41104074590097
18,339,72.25772602997958
18,504,829.9496902638874
18,920,51.60482032660364
19,21,1244.731915039317
19,336,39.9969332477492
19,337,38.59775585826256
19,514,158.86847437279462
19,595,537.8942565477591
19,824,66.45905386088019
19,903,782.12328784531
20,21,354.5868070891376
20,28,79.45785147870087
20,29,20.44015492056788
20,43,34.9252423526376
20,44,602.571835253706
20,62,58.31367598118861
20,63,136.1291472745837
20,98,73.15228672122066
20,196,596.2327512827704
20,346,76.1470102961476
20,515,1061.792920969532
21,29,20.989794415283065
21,38,588.6956724440518
21,39,1121.6924665807874
21,62,64.40929221395683
21,318,391.53778134588117
21,501,52.15926359950383
21,1003,43.063998057479964
22,23,252.79615763204157
22,24,57.52690423420154
22,26,128.78004099626014
22,27,777.5365727212792
22,124,248.10440954259576
22,161,107.63498607683577
22,162,92.32306113535351
22,173,282.11567379959325
22,175,885.9606666664663
22,252,699.4121851023631
22,288,415.34045278837107
22,319,145.91153324397754
22,320,243.51355759182772
22,552,85.21332979764982
22,593,59.55655775797559
22,683,159.9175547564799
22,704,104.9279853890959
22,705,4.66944827777141
22,839,85.97661627455697
22,845,6.942897232952903
22,846,106.63483144898042
22,848,65.03646434190696
22,861,7.783800255890236
22,933,131.36664368400167
22,-1,937.5109937153043
23,845,9.176017716549095
23,965,41.04580296154259
23,-1,211.96543460305156
24,25,577.5218210798935
24,27,238.46215039383816
24,45,88.90234329069824
24,161,108.61713686141917
24,175,644.3927463666637
24,586,365.2199918876691
24,907,36.418343809184734
24,977,111.81524334012819
25,27,447.766394130817
25,46,28.801161929410416
25,53,595.2504946336599
25,487,12.918905239991084
25,907,26.170562783119088
26,27,148.70988528724402
27,162,89.870673770242
27,210,181.03091823334077
27,212,242.66434438960385
27,288,415.9853717343895
27,329,482.21695974291
27,487,223.13903618960035
27,837,34.463672745307896
27,848,64.75314308643257
27,907,35.21449413349289
27,960,186.5021599974834
27,988,11.949111335225476
28,29,7.323565027607296
28,38,121.73999495124116
28,196,39.641443781067736
30,31,202.77911352061523
30,70,37.23639561917858
30,139,56.41396380612582
31,69,244.41009047340276
31,70,169.67880238487774
31,139,127.99293355692693
32,33,246.72699197936473
32,71,46.32122150453239
32,615,117.27354878351424
33,71,94.17382183325657
33,615,166.80701640559408
34,35,287.41556815161226
34,138,251.98408818080645
34,536,19.07279818650254
34,537,118.97768531962247
34,978,12.284180605749937
34,979,9.827120790442024
34,-1,333.0605656089799
35,74,779.1778599625088
35,75,25.753913597154018
35,76,384.7880634150685
35,77,64.12727055921775
35,95,107.69832038405835
35,127,942.8030060373535
35,394,52.84254960860625
35,396,48.28519651195517
35,859,35.004958386805924
35,865,111.00209454420309
35,911,149.4507501744719
35,978,20.521994484559443
35,979,16.65601430283742
35,-1,620.099715360681
36,37,8.562049467200248
36,39,70.46144688726898
36,586,72.15607491927031
37,454,14.568057141024033
37,565,11.249798162218193
37,823,11.498910028194794
38,39,68.47670630855816
38,196,293.0754516643825
38,454,622.3313253938292
38,529,76.60159838754628
38,565,88.49148086683232
39,104,1313.63755828229
39,174,128.0849048657642
39,175,797.0918443508223
39,318,709.6759418662643
39,454,655.0200394979221
39,495,161.90245208207799
39,501,51.69107186890432
39,502,74.89084555054578
39,529,85.72491825835965
39,586,862.359636239582
39,838,262.5096746418174
39,840,57.59449038079587
39,1003,38.43511656016952
39,-1,893.5969466743132
40,41,202.6893129258889
40,63,116.01758418737403
40,160,209.21289993476816
40,194,173.62718572149439
40,347,76.51709774308713
40,474,245.77215873746454
40,518,58.90244803934954
40,543,132.13408292468785
41,63,15.62482494570178
41,515,234.1501632167572
41,543,38.917088982525115
42,43,30.71659020269267
42,44,611.4675151855141
42,57,39.19233375662886
42,98,98.2167271434245
42,135,258.8242183397726
42,164,27.70543984141412
42,177,284.2336697364984
42,178,240.8808811262776
42,191,245.52145889919416
42,360,6.01958503882666
42,373,13.350791593655057
42,375,298.30783446393934
42,430,69.31477466599614
42,624,38.98666891273468
42,630,71.07521980472386
42,885,23.219487176243376
42,957,26.106378033518347
42,958,26.59126289277599
43,44,30.847762268740386
43,98,31.164635999214926
44,195,19.761576507086218
45,46,10.588102837155125
45,586,57.90595900015697
45,892,32.29203774587724
46,587,26.560176005533577
46,836,10.59414648486085
47,48,10.128045560508117
47,53,294.0627147705804
47,202,10.103404289514623
47,330,236.71918112500148
47,331,206.3913354894357
47,491,259.5174249329455
47,707,31.80846500972556
47,904,26.842144863635113
48,184,11.626138874178121
48,332,10.740522517764429
48,334,10.755242081620482
49,50,21.864271763861858
49,87,146.63207874229275
49,107,556.6649535236799
49,491,679.3478219778993
49,542,18.644599266273197
49,548,34.83871191240388
49,706,45.45547164057172
50,51,25.38226777595807
50,52,22.003539503674396
51,334,13.95605738917547
51,491,984.9316297599853
51,706,37.216248420378086
52,87,170.15376004799668
52,88,141.79575469228945
52,120,173.1889377297487
52,141,43.30638808318905
52,248,76.6480443302299
52,544,76.3526053690187
52,548,45.235427791949846
52,574,15.427371320153199
53,55,379.90278764483577
53,184,48.823953813548954
53,200,32.16351765909
53,331,195.01511139092875
53,487,255.67032806729043
53,836,81.98222257389686
53,904,37.29867905868791
54,55,43.8364292192241
54,163,66.13349337204946
54,335,148.3009502270895
55,163,31.12555625834242
55,165,203.61687601284382
55,179,450.947484073769
55,182,18.86672134590478
55,183,141.51758288683902
55,184,34.69993450405154
55,332,130.51084289990592
55,335,218.48610998905212
55,440,699.8841996434231
55,587,183.2964402115933
55,588,39.53881204199361
55,708,51.81010391135297
55,836,84.06097482291655
55,891,8.039251445349645
56,163,18.851957308018044
56,624,36.8650000596811
57,178,37.970694844190845
57,958,7.229164183076869
58,59,197.40144073482563
58,313,66.79855169171437
58,314,260.47772394476414
59,89,704.6564110927459
59,103,529.3386496907414
59,313,46.92991391335073
59,314,319.81596812980416
59,315,861.1357516631216
59,854,27.220557716509063
59,857,43.1871404604738
59,1002,10.190952061205191
60,61,839.3623602848974
60,69,880.1653082688674
60,148,299.261445194109
60,149,204.59056125028
60,150,822.283304464311
60,222,1264.7673706952899
60,266,755.02665309996
60,449,308.41452400607665
60,791,30.34708310923948
60,1001,11.927735531255959
61,146,291.85784674353806
61,151,216.20317675076242
61,260,315.32464689325747
61,426,30.63070976722419
61,791,29.08325539372938
61,1001,45.53969883189871
62,595,14.830876777734684
63,346,42.93130775269614
63,347,63.769862986317165
63,843,16.313427939597517
64,65,106.10988429889485
64,66,144.6529567108547
64,118,958.9852387109897
64,159,303.74561352750146
64,160,152.7959300355622
64,186,364.7214467799767
64,188,44.256227562239104
64,348,137.5738769666988
64,475,180.56936404406008
64,478,115.46362487984982
64,479,122.75103346417555
64,480,55.6907796241669
64,512,248.58087575310594
64,519,29.89136671122823
64,523,19.176893564003194
64,524,66.53863081623497
64,553,7.748956044902062
64,850,110.81453236434874
64,-1,939.1718947097575
65,66,14.943650187567087
65,-1,107.58347934165675
66,122,55.0172783539015
66,477,4.403918627037513
66,519,19.500558470503552
66,-1,109.89496685131147
67,68,402.5663095995939
67,245,507.9782877333684
67,246,485.8062342618494
67,367,845.2581850156193
67,417,777.6059632141257
67,428,39.56615983893955
67,429,140.60587187728174
67,493,27.122668162698726
67,739,40.17778049831686
67,853,6.164197872077741
67,962,32.41280591809699
67,966,18.597468543425528
67,967,28.33919083182607
67,970,20.362855047858357
67,971,27.795105813082
67,976,32.23583383893474
68,243,13.487482449686555
68,245,107.76064365467991
68,247,340.0973079674694
68,257,38.728376696925835
68,493,17.40372706888814
68,557,131.75732637032493
68,741,5.083807643597128
69,70,393.98131859888855
69,73,1033.2070519204487
69,139,318.9210992989954
69,955,55.21260751491962
70,106,361.1529352696304
70,133,152.8146831611088
70,150,13.04583717019674
70,258,94.64512380647034
70,703,13.855534289007576
71,106,64.3365137153238
71,133,116.82980058895964
71,258,10.799184823721129
71,416,50.4618882490004
71,566,45.394940944829656
71,703,10.087901028619065
71,940,7.598704280434481
72,73,708.8908215920198
72,79,390.890632094632
72,84,511.6199600535329
72,136,690.3274971273819
72,137,334.82613994375424
72,139,447.77262995248907
72,153,542.9284438824152
72,214,771.8666706440015
72,217,85.68918224911488
72,220,1462.2494390126772
72,222,762.5145598235033
72,242,1025.4951914586525
72,445,211.00698012016406
72,603,299.76938540480126
72,615,1530.7263198404817
72,687,54.63354707900309
72,688,67.01899339130306
72,747,376.45060134357306
72,866,172.00043483356404
72,908,50.255205876559444
73,214,777.6856021808946
73,217,57.56554262720306
73,222,1635.3173711278869
73,867,41.042819722726996
73,955,8.386528143216282
74,75,23.24588471380701
74,76,386.74316100595456
74,77,63.97221317067026
74,94,942.0941389493431
74,117,1302.1541854130717
74,138,699.3271583444782
74,274,11.30795124197315
74,275,57.23030142026762
74,276,226.57320866450468
74,564,37.24614287626603
74,606,114.80568087664307
74,911,180.98024777932036
74,978,21.807097496808474
74,999,46.268400746631954
75,76,13.051677201502121
75,77,10.164369100133781
76,978,8.063833971568766
78,152,184.35757952566988
78,615,177.08859953131952
79,445,189.2685145090871
79,751,8.46356569091961
79,752,317.4622349655545
80,81,176.96786253361665
80,152,172.13021067794554
80,246,412.99224519390833
80,444,276.96073485858733
80,445,265.2138332712386
80,526,226.70383933236255
80,658,38.855977642578054
80,663,696.4197609187362
80,696,44.95578309617268
81,246,181.28194757335712
81,442,334.34522807496967
81,444,195.98973093620282
81,446,85.56123932422501
82,83,302.82727152712573
82,242,107.82746159997545
82,243,128.38577851567445
83,242,267.7590732919297
83,243,101.13007986667425
83,247,199.76479472573774
83,557,169.12308274498855
84,242,221.63861859402968
84,443,194.01326314051107
84,445,64.61844837721156
84,446,77.91049188270155
85,86,81.17110919879627
85,140,224.40790129978575
85,225,290.79511341102364
85,226,874.9736931614392
85,269,213.3222997375461
85,270,327.02478086570045
85,271,91.94648965319249
85,338,153.0628671191259
85,415,485.12673532030055
85,795,227.65669504508116
86,140,67.56332698754328
86,225,57.32267049898717
87,88,294.5589602568491
87,107,418.79011988348174
87,151,140.14337803569194
87,548,68.3738382313428
88,151,179.5768503845273
88,544,243.24735463104372
89,90,332.78442871616636
89,91,9.705989170096599
89,146,113.58835296934726
89,166,337.69864249765686
89,167,1005.1135252522322
89,314,320.2607077075465
89,427,170.87028046772326
89,451,83.32138466392185
89,547,461.6046509645581
89,579,20.344286564103072
89,596,703.1864737615934
89,629,47.73520349480619
90,134,274.87350832743374
90,146,138.5463780581848
90,167,171.90910238163903
91,92,11.213840891338442
91,314,44.74680702457743
91,629,31.208895561410955
92,404,17.15315961715484
92,406,10.182388124558909
92,407,3.2923021692611045
92,634,12.810617645576071
93,167,367.1687160789348
93,625,8.693569873547363
93,635,23.798111131240358
94,117,260.17976518225464
94,219,50.119326534030264
94,223,1626.1596390126742
94,278,210.20845060689885
94,413,76.06800527800675
94,447,19.08992132899678
94,563,30.10966579995137
94,564,11.128379791223281
94,577,71.71538099755358
94,606,94.61007537228966
94,612,10.302077640936641
94,860,31.470234308395025
95,96,51.40729165772731
95,97,0.5784471351006945
95,394,56.587352356812744
95,395,45.612201457706206
95,396,21.517491075398375
95,-1,124.11215097417909
96,396,22.020204918184675
96,-1,46.200338477308314
97,127,92.16572710784493
97,395,60.178497345816844
97,584,45.443002878075546
97,-1,128.956551282139
98,346,53.16516268514599
98,360,7.274817489918811
98,843,21.16174139853578
99,100,10.653485912818438
99,103,36.372969418572055
99,371,35.73748069019158
100,102,17.572381255307043
100,186,17.922551671953148
100,348,15.284422487213188
101,102,28.672307001612964
101,103,48.82845324017634
101,317,37.50477272450277
102,103,576.2486673674277
102,118,570.9272339027161
102,872,33.44523283158096
102,935,21.578999490967462
103,317,339.8982493409972
103,371,424.08424130311596
103,854,58.28653820657891
104,105,819.9831436466488
104,253,372.044375660379
104,255,299.95302185096307
104,647,18.187148792374433
104,745,37.067570311106024
104,942,39.22602142519844
104,968,28.780785106917474
104,969,32.6542954775136
104,-1,1071.7665418658119
105,253,692.2953696740456
105,254,819.0427246084146
105,556,230.62933414097336
106,107,821.6657350794285
106,133,331.02748897404706
106,416,60.80204324265385
106,492,27.208133181319536
106,542,171.24733658813847
106,677,81.86367839868679
106,678,154.72564316869477
107,150,813.2097628099117
109,110,47.823750152284966
109,111,34.42475578878347
109,112,3163.920663513738
109,114,1073.522922872937
109,115,38.93816321187644
109,787,42.06565956951413
109,799,438.7088677079725
109,929,678.5085821064669
109,930,103.2289611860044
109,931,44.33226681531907
109,932,923.8236017188223
109,938,49.157091272648856
109,950,23.836786691523727
109,951,99.9197678120009
109,952,34.92309829536069
109,953,11.039878224651748
109,956,65.3050854707527
109,-1,5025.686792254816
110,111,15.149273546453223
110,112,14.81715222556689
110,113,13.332263634223835
110,114,15.35383170898518
110,115,14.06440942178546
111,112,33.86786574195249
112,113,38.33762747674801
112,114,1191.7065738937265
112,145,2152.673407406921
112,176,340.2102527380323
112,265,1673.7449570470226
112,268,1341.2304822721055
112,270,335.83537045465096
112,280,126.41232651368443
112,315,859.2364611106805
112,358,749.529543011885
112,359,63.432677512583794
112,414,172.78222068174927
112,415,265.245867422856
112,438,281.0999630108732
112,452,70.95678210500485
112,453,53.95185929743332
112,455,48.5168659891013
112,456,8.404727254409217
112,460,23.15923614007121
112,461,144.12382138037387
112,469,455.0167370098532
112,596,661.9670849036887
112,605,279.5213195911484
112,644,39.44424914275315
112,645,108.2856214703021
112,792,100.51660950256624
112,801,66.49458593396939
112,830,68.50530208226124
112,856,17.280698803827654
112,858,70.68919721582517
112,890,44.71858912499351
112,915,34.97642012082819
112,916,98.19494277623743
112,952,26.325498664705975
112,953,8.91504157566461
112,-1,140.2192713863666
113,114,37.282402417412044
114,115,41.122658695912946
114,358,190.4933951551431
114,387,70.11867621354679
114,870,790.6437157845971
114,910,38.02577420257616
114,912,141.94132649693034
114,913,47.913145418983916
114,914,25.241813806551747
114,916,119.75881985906446
114,950,27.29588257684857
116,117,843.6332284765299
116,274,17.65550189498879
116,276,612.8621997147486
116,573,683.1255311844733
116,583,21.114747808351215
116,620,35.640235257059985
116,972,28.993150094102845
116,973,25.0046301138113
116,980,3.1907462291227073
116,-1,669.8022059586509
117,226,920.7943919897743
117,273,48.42587874825302
117,274,12.836361961684268
117,275,53.98208273888265
117,278,214.69327790955376
117,431,398.28573814839683
117,563,29.65248875525439
117,564,4.896404221679978
117,573,779.4463652243398
117,800,42.77153607528665
117,826,10.560175361286891
117,973,24.39492867762219
117,974,43.431149077806616
117,980,23.94008886444374
118,197,975.9148477327201
118,348,136.8519732620866
118,523,20.62477245997116
118,638,78.73049226962064
118,872,53.45903570069855
120,167,146.75681361420507
120,248,255.09738643463146
121,123,310.1055679182514
121,168,2529.5414028213654
121,378,332.84292636483474
121,383,15.560970452585224
121,-1,2586.1861744770636
122,123,62.6618737035907
122,-1,72.30892467724892
123,476,26.638161880493968
123,477,6.509799697128375
123,637,42.17744031559728
123,-1,289.9190977371396
124,125,150.19844619229534
124,252,463.2130323491105
124,569,210.22373428922378
124,589,50.14282130323545
124,683,159.86081487539786
124,771,50.68904785559471
124,861,65.00209659832035
125,569,157.47897083306788
125,705,7.535230893966541
126,169,1034.2799800310715
126,172,587.4920548452102
126,213,213.40564937066006
126,249,145.492513367549
126,401,10.355871543855649
126,494,13.63715796340433
126,549,61.835207391851924
126,550,52.023695439299345
126,551,27.64639925174569
126,-1,1112.186411205361
127,128,379.57945896508954
127,155,671.2941455469809
127,220,1876.0263015108453
127,394,37.22956729953529
127,395,55.633263018244875
127,397,349.80032217839585
127,576,43.07816468559512
127,577,55.26860706119699
127,578,32.874758875943165
127,584,32.7785915477197
127,585,49.52187312458203
127,602,205.0702183932334
127,807,7.603598395417326
127,834,28.286492690773926
127,865,112.87758700093475
127,-1,2794.1190710151277
128,530,345.91350364535543
128,531,40.89120687626951
129,130,15.873565140519684
129,894,15.403888010911222
131,132,343.98061900648423
131,252,380.1567551935178
131,569,372.93423078532885
131,591,45.04003704814719
131,758,163.14583141122634
131,764,294.9723094798414
131,770,42.191002349578724
131,776,541.942186010492
131,906,178.8429403161139
131,943,10.387440588777498
131,944,14.287759854578765
132,685,349.3896518171433
132,943,15.275939415494207
132,944,14.79530619818261
133,258,283.913380954004
134,146,9.912579151051023
134,167,121.89680913162493
135,191,166.97469390003164
135,193,268.9129688224328
135,194,103.81177909979344
136,220,689.3578301195788
137,139,90.62130335729825
137,568,269.2258288545454
137,615,168.26728866637973
138,276,656.6472561925451
138,277,305.4110314813588
138,536,34.66605244169038
138,623,31.613887632693334
138,978,16.565459986123862
138,999,15.918262158426204
139,214,11.011181916755703
139,568,23.091386463194645
139,703,9.987438881875415
139,955,53.80054743465237
140,143,14.685571776631473
140,222,184.36463710559718
140,269,85.30578573493109
140,409,210.81736070680273
140,410,19.298179168019384
142,143,12.288522871036381
142,144,382.3002874087464
142,145,240.7566750020495
142,222,482.5269843196393
143,145,14.771567324296148
143,270,12.06852521417726
144,145,179.9410575012165
145,148,11.73908991319815
145,176,77.15204712257668
145,222,1287.50948369369
145,266,774.5155718497311
145,279,91.57462502990163
145,280,81.5720527970033
145,438,275.72424557291623
146,259,11.234841434351384
146,260,137.868017378731
146,419,53.76494231868353
146,421,12.71557318635054
146,427,122.74408898412877
146,574,15.573092958395693
147,148,388.02621763534415
147,265,454.05433064556973
147,420,69.8359234576006
147,422,12.158173179147058
147,547,33.25473153213784
148,149,203.62650674302066
148,265,213.60884933195024
148,423,12.529660984732898
148,424,94.66579471898785
148,437,207.49890475706843
148,449,201.91547349492603
149,266,30.888143913254556
150,151,12.453237163933812
151,259,66.01636700055516
151,260,132.865454288726
151,544,90.35484976486035
151,574,12.351773711047427
152,526,188.00030339105643
152,658,29.40630476129324
152,750,12.462596409809393
152,751,8.68320709067614
153,242,540.5613919984401
154,155,350.8692529255633
154,746,326.5888739190961
154,747,332.72860034285526
155,220,324.16494219033217
155,530,28.826439743157483
156,157,50.92480506456255
156,525,59.92214171448714
156,746,12.177718392596159
157,525,376.97699948256894
157,530,19.231029109744522
157,531,322.66433153072296
157,540,20.778706269200207
157,602,79.7719508325954
159,160,300.79775127083525
160,192,16.96810761922485
160,474,270.36671803444716
160,475,16.576068405276
160,553,8.50224961810542
161,162,10.836263877610527
163,183,144.5765525994128
164,430,55.485317238675194
164,527,13.756999945493028
164,625,31.07206512056129
164,630,25.57902466100336
165,332,129.15530393570577
165,333,52.7446372054252
165,334,83.03185746792353
165,891,113.77807894177056
166,167,384.935389753634
166,407,2.2068298128106454
166,629,33.00905932631436
166,634,17.2460558028032
167,248,45.548773532807346
167,408,11.201440190424677
167,574,12.401664789802883
167,636,0.5575302500259409
168,378,339.11630128615957
168,381,50.753760934699756
168,382,96.08078815667506
168,383,137.1544158637199
168,483,1538.0767197538048
168,508,227.17675073525083
168,592,88.38895974100504
168,594,12.789667296696907
168,922,7.205335019517059
168,923,34.30198475225688
168,-1,1441.4097443904068
169,170,762.6899334983337
169,171,197.9522598629297
169,289,214.09711696629455
169,290,957.7882661824034
169,307,1406.1853158073388
169,312,24.622971248026765
169,401,9.129048237191144
169,494,19.545812327072596
169,581,725.7719884867826
169,582,66.50896222237583
169,654,557.4026300122785
169,659,203.6821223151971
169,660,39.72156728953303
169,666,243.26141571913607
169,756,524.261681936414
169,765,32.91549447143667
169,766,170.9322041385661
169,773,23.432154239469167
169,814,45.27423278587453
169,-1,548.7952735739459
170,171,199.46984496035807
170,172,1617.8721511866906
170,251,35.54639422329021
170,252,1345.3956277814034
170,291,151.58562269329533
170,343,112.54800761349263
170,399,202.8441030079921
170,400,62.701885812235105
170,541,57.99074764016023
170,773,62.333889332416035
170,813,39.83326572950084
170,864,40.37622229500582
170,981,54.37896366528426
170,-1,3937.951125394651
171,398,13.549933030388573
171,400,37.95566062688948
171,814,36.13169991689001
172,213,200.34337708447973
172,249,155.60637725755754
172,251,37.81909634607972
172,399,197.65135401430226
172,673,41.61728599531095
172,812,66.4145796117557
173,559,13.374218250740723
173,593,28.65077312316227
173,847,44.57428051851417
173,-1,263.8041069815854
174,175,128.01244390795014
175,838,287.18676023611783
175,839,122.34769318032107
175,977,112.35264687539828
176,270,288.79528135330713
177,178,257.1921479670654
177,182,17.35281110992468
178,179,439.9803178010376
178,182,42.81409760528949
178,195,430.64123865440706
178,957,25.88197691627048
178,958,28.253257441073462
179,182,12.217693542563756
179,441,12.867974958707205
180,181,676.8674502844483
180,484,576.4114919080315
180,485,227.65935980272042
180,503,57.71165317934189
180,506,316.187033503983
180,528,31.629118409587928
180,735,347.98709037161206
180,736,319.054867937599
180,831,35.88022836107855
180,903,782.2338644727442
180,919,44.77711675224637
180,1000,1.7986099501017885
181,503,55.86217763618899
181,504,792.98979605131
181,831,38.26082325212762
181,849,56.35078845751267
181,874,48.17827000536839
181,918,46.43645311489066
181,-1,837.0445428508533
184,708,40.53090817951789
184,904,25.624917550623792
185,186,124.63835945286013
185,187,28.7545382687155
185,370,129.09754290162456
186,188,14.565727110339015
186,370,59.89143956447006
186,371,278.86897800190445
186,372,94.78665151072607
186,479,117.64232203170106
186,480,76.66288222790496
187,188,42.26039368118134
187,189,49.83971416519318
187,314,46.50026841488547
188,190,14.354301631069788
189,190,9.149289032753058
189,191,344.91463773535116
189,314,311.24949612946534
190,192,16.511058454987047
190,553,2.175158222287652
191,192,18.30832427856565
191,193,158.94248398220958
191,314,231.52444660768623
191,374,12.17328448164336
191,375,290.6569915435854
191,473,287.9290693418948
192,194,17.213900995793246
193,194,122.77196585766029
194,347,36.697112900664216
194,360,3.800106330952616
194,843,26.900743870113402
195,196,430.586322171198
195,441,25.47810017387235
196,565,89.3573595273753
196,586,96.12141860408363
196,784,320.1293465199244
196,823,32.986597638077
197,464,38.214330641908134
197,522,10.85515458676238
197,638,47.37790963617218
197,872,38.92682865122953
197,935,13.893379592028962
197,-1,1039.0416466617644
198,199,15.037652297378049
198,663,194.67450567890336
199,224,9.917367056856074
199,572,13.539383327846673
200,201,9.771662519809931
200,202,19.732683833161847
200,331,15.35984595549023
201,203,5.530988070019989
201,211,14.567940858314158
201,212,10.342633943168675
201,487,21.91907565405363
202,203,8.172724453758535
202,204,19.21094139505272
202,206,0.8573841144605154
203,205,18.20171738198052
203,209,6.47243592141217
203,211,13.910896577272654
204,205,4.508669502802161
204,206,19.457019965004527
205,207,17.98880139785419
205,208,7.805416822670051
206,207,8.016044894444555
206,330,17.30200564311303
206,491,34.17714848045745
207,601,17.703084727687695
207,996,5.514040031899287
208,209,636.171270295907
208,819,146.200250368435
208,820,245.93905793371349
208,991,7.587968122859097
208,996,216.00531290325648
209,210,635.8311765385546
209,990,6.3998725346349445
210,211,3.5835210852939317
210,212,269.8838143476663
210,960,186.03073485903764
210,989,9.703423099200604
212,837,25.6303678141344
213,398,13.841645484456091
213,549,40.81752881125074
213,812,49.89760183435633
215,216,73.15838194390324
215,220,70.88384760588266
215,603,277.02067623108417
215,690,54.46455365196714
216,221,12.756400429475987
216,222,106.60387449003652
216,686,3.4682851391845433
216,690,39.51312655797518
216,691,13.081257079634694
217,867,30.06971179276553
217,908,9.113046302250128
218,219,39.45090659826796
218,220,76.38252256097832
218,397,306.1566221090768
218,448,33.5464930584544
219,221,12.753276876456566
219,447,13.773438664583214
219,448,21.250671607102003
219,689,4.145343915451091
220,221,17.810680800822478
220,397,233.15616314648767
220,603,249.5861230748419
220,747,28.405048253849515
221,223,17.82522355817399
222,223,1442.3474812686022
222,266,199.06729111394682
222,279,86.96428948934268
222,409,391.50202799370805
222,688,93.19633403492836
222,691,21.08686019587208
222,866,172.26419724374608
222,867,23.81901824550832
222,908,51.32410551340192
223,409,198.86869830106968
223,411,19.88861239874921
224,490,11.826717834371204
224,627,890.3631872071655
224,657,33.437987690828486
224,663,932.1359286498293
225,226,353.26295556638854
225,410,30.884772391253072
226,272,21.44948137741592
226,411,19.591574788246238
226,412,70.60365242673606
226,431,248.11192224139316
227,228,136.95217310740676
227,229,89.95666621992295
227,769,256.816311500747
228,230,16.333540043722945
228,241,91.0915044572612
228,292,186.66440693740037
228,417,125.84935370212725
228,433,21.330844811718062
228,488,160.87585031770334
228,742,119.6092466574021
228,769,105.42137452772997
228,778,244.27457527134248
229,230,10.841296577358074
229,231,582.3545724437702
229,292,311.20897211670797
229,769,176.61310976289815
230,232,16.238842398448533
230,240,10.772487480023727
231,232,17.540083558737777
231,233,479.23730490220896
231,292,801.8563933221403
231,293,485.3591188414125
231,301,16.15484027647989
231,307,886.7422379424783
231,571,507.6528288192405
232,234,16.124249999826247
232,239,17.50284205646841
233,234,11.483230678740647
233,235,70.23833203173128
233,307,238.15010064722603
233,757,177.62678568495852
234,236,16.02594214512095
234,238,11.414171290925756
235,236,108.69441909507856
235,757,288.85632410219563
236,237,103.62484720549043
236,307,355.5574588015343
236,617,87.33580286226382
